,Tweeted Date,Tweet Description,Popularity Count
95,2021-05-13 14:58:12,จะมีไหมที่วันหนึ่งเมนจะมาไลค์ในห้องนอนบ้างไรบ้าง แบบให้หัวใจอุนแม่ชุ่มช่ำกระชุ่มกระชวยกับเค้าบ้าง ได้แต่อธิฐาน...🍑🙏… https://t.co/21n2BAqsoa,0
93,2021-05-13 15:00:30,"RT @Ribbin457: จะมีไหมที่วันหนึ่งเมนจะมาไลค์ในห้องนอนบ้างไรบ้าง แบบให้หัวใจอุนแม่ชุ่มช่ำกระชุ่มกระชวยกับเค้าบ้าง ได้แต่อธิฐาน...🍑🙏☺

#คิดถึ…",0
92,2021-05-13 15:00:49,"@23times5_VLLBLL 좋아하니까 ♡

이 이상 보내면 백프로 블락이기에 오늘 박진영은 이만..💕 https://t.co/9eV9at8YHw",0
91,2021-05-13 15:04:45,"RT @Ribbin457: จะมีไหมที่วันหนึ่งเมนจะมาไลค์ในห้องนอนบ้างไรบ้าง แบบให้หัวใจอุนแม่ชุ่มช่ำกระชุ่มกระชวยกับเค้าบ้าง ได้แต่อธิฐาน...🍑🙏☺

#คิดถึ…",0
90,2021-05-13 15:05:46,0.38따리프로그램안나와도돼...긴하지만니가너무열심히연습헷어서너무아쉽긴...한데그시간에푹쉬고받고싶었던레슨다받으면돼......라고생각하고잇어현진아...... 세상이 어케이러니?박진영계급장떼거붙자..니가밖에서까지사장이냐걍고릴라지?,0
89,2021-05-13 15:06:02,"RT @RUK_GOT7: Jinyoung’s At My Worst Cover 💚💚💚💚💚💚💚
#Jinyoung #진영 #박진영 
#GOT7 #갓세븐 @GOT7Official https://t.co/JRX4lJumcH",0
88,2021-05-13 15:10:03,RT @gogo_xx: 박진영으로 언약식올리고 나도 내가 드러워서 ㅅ바로 종변하고왔을때 https://t.co/Dp2YuLyZ4W,0
87,2021-05-13 15:11:56,이 오빠가 저 엘레베이터 안으로 오라고 꼬셔요 (BGM - 박진영의 엘레베이터 안에서) https://t.co/3NUWqzFzjn,0
86,2021-05-13 15:14:36,"RT @markbeomnyoung: Jinyoung trying out different sets of clothes 🤣

#GOT7 #갓세븐 #박진영 #화양연화 @GOT7Official https://t.co/vPIWrN1aDX",0
85,2021-05-13 15:14:42,"RT @CJnDrama: 어린이날 기념하여 푸는🤡
사랑도 연애도 해보고 싶은 재현선배 기타 연주 촬영 비하인드🧡
⠀
사람이 사람한테 몇 번이나 반할 수 있을까요?
나 또 반했잖아;
⠀
매주 [토일] 밤 9시 방송
#tvN #화양연화 #토일드라마
#유…",0
84,2021-05-13 15:14:51,"RT @CJnDrama: 이것이 바로 첫사랑의 정석입니다.
나도 같이 설레는 느낌이 이런 건가요💞
⠀
매주 [토일] 밤 9시 방송
#tvN #화양연화 #토일드라마
#유지태 #이보영 #박진영 #전소니 https://t.co/1N2MnXkcSd",0
105,2021-05-13 14:35:51,"RT @NeunG_G2534: จินยองฝากบอกมาค่ะ
#Jinyoung #Parkjinyoung #진영 #박진영
#GOT7 #갓세븐 #IGOT7 #아가새
@GOT7Official 🍑 https://t.co/Czdrk8ReP3",0
0,2021-05-13 22:57:31,"김소연
이상희
김선희
김홍민
차은희김민선
이근일
주영희
양현아
안성민
서인선
강승희
김신애
박진영
이현주
이지혜
이승희
박진경
이혜영
홍혜진
이미란
이지연
차미진
송성훈
continent79191 https://t.co/C3aqE7FET0",0
107,2021-05-13 14:32:41,갓세븐 주니어 박진영 너무 아름다운 다운 다운 다운 진영잉┭┮_┭┮,0
141,2021-05-13 13:20:16,@39_112_ @mameel7 박진영이 버블하명 그런 느낌일까..,0
134,2021-05-13 13:35:43,"RT @idontknow121u: 진영이 형
박진영
JYP
춤추는 고릴라 https://t.co/K02mBA3l8Y",0
135,2021-05-13 13:32:41,"RT @NeunG_G2534: จินยองฝากบอกมาค่ะ
#Jinyoung #Parkjinyoung #진영 #박진영
#GOT7 #갓세븐 #IGOT7 #아가새
@GOT7Official 🍑 https://t.co/Czdrk8ReP3",0
136,2021-05-13 13:30:47,"RT @SoS_ForMarkJin: Apple start with A
Banana start with B
Cat start with C 
Duck start with D
Egg start with E...
But why does my ""Happine…",0
137,2021-05-13 13:29:34,"개웃긴다 박진영은 안하고 싶엇나봐
당연함 그거 누가하는데",0
138,2021-05-13 13:29:04,@xishep 안녕하세요 박진영입니다. 앞으로 자주 소통해요.,0
140,2021-05-13 13:20:24,"RT @Babyfacet0ny: 각기 다른 원숭이
빈지노 박진영 비아이 최홍철 임플란티드키드",0
142,2021-05-13 13:19:37,"RT @screensevens: #JINYOUNG; colored film lockscreen ✨

⚠️ please do credit when reposting ⚠️
[#GOT7 #갓세븐 @GOT7Official #진영 #박진영 ] https://…",0
132,2021-05-13 13:42:48,"RT @SoS_ForMarkJin: Apple start with A
Banana start with B
Cat start with C 
Duck start with D
Egg start with E...
But why does my ""Happine…",0
143,2021-05-13 13:18:44,"RT @SoS_ForMarkJin: Apple start with A
Banana start with B
Cat start with C 
Duck start with D
Egg start with E...
But why does my ""Happine…",0
144,2021-05-13 13:13:34,@rimarima1004 본진 박진영,0
145,2021-05-13 13:10:52,이런애를 수납해? 박진영 나가 ㅈ ㅜ ㄱ 어 https://t.co/a9FJ6pXTju,0
146,2021-05-13 13:05:01,"RT @psy_oppa: [캐릭터 영상]
오디션 베테랑 JYP &amp; 생초짜 PSY
두 프로듀서의 삐걱대는 첫 시작!?✨

SBS &lt;LOUD: 라우드&gt;
☞ 6월 5일 토요일 밤 9시 첫 방송!

#LOUD #라우드 #JYP #PSY #박진영 #싸이
#S…",0
147,2021-05-13 13:02:17,"RT @SBSNOW: JYP와 싸이를 초긴장 시킨 
오디션 참가자의 등장?!

SBS 2021 보이그룹 프로젝트 [LOUD: 라우드] 
☞ 6월 5일 토요일 밤 9시 첫 방송!

#SBS오디션 #LOUD #라우드 #JYPSY #JYP #PSY
#박진…",0
148,2021-05-13 13:02:12,"RT @SBSNOW: [라우드 캐릭터 영상]
오디션 베테랑 JYP &amp; 생초짜 PSY 
삐걱대는 첫 시작?

SBS &lt;LOUD: 라우드&gt;
☞ 6월 5일 토요일 밤 9시 첫 방송!

#LOUD #라우드 #JYP #PSY #박진영 #싸이
#라우드 #캐릭터…",0
133,2021-05-13 13:40:53,팬들도 오글거려 못 참겠다고 말하는 박진영의 이번 작사 https://t.co/OliqWWx5G2 출처 @YouTube,0
130,2021-05-13 13:46:12,"RT @markbeomnyoung: 210512 Korea Dispatch Instagram Post with Jinyoung 

“✔️[dB] LOOK GOOD WITH GLASSES” 

https://t.co/x91yhZtCeV

#Jinyou…",0
108,2021-05-13 14:30:41,"RT @SoS_ForMarkJin: Apple start with A
Banana start with B
Cat start with C 
Duck start with D
Egg start with E...
But why does my ""Happine…",0
118,2021-05-13 14:14:13,@1otturi @tazziCHUteto 아니 이수만도 양현석도 박진영도 존나못생겼잖아요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
109,2021-05-13 14:30:13,"RT @SBSNOW: [라우드 캐릭터 영상]
오디션 베테랑 JYP &amp; 생초짜 PSY 
삐걱대는 첫 시작?

SBS &lt;LOUD: 라우드&gt;
☞ 6월 5일 토요일 밤 9시 첫 방송!

#LOUD #라우드 #JYP #PSY #박진영 #싸이
#라우드 #캐릭터…",0
110,2021-05-13 14:28:59,"RT @SBSNOW: [라우드 캐릭터 영상]
오디션 베테랑 JYP &amp; 생초짜 PSY 
삐걱대는 첫 시작?

SBS &lt;LOUD: 라우드&gt;
☞ 6월 5일 토요일 밤 9시 첫 방송!

#LOUD #라우드 #JYP #PSY #박진영 #싸이
#라우드 #캐릭터…",0
83,2021-05-13 15:16:41,"RT @NeunG_G2534: จินยองฝากบอกมาค่ะ
#Jinyoung #Parkjinyoung #진영 #박진영
#GOT7 #갓세븐 #IGOT7 #아가새
@GOT7Official 🍑 https://t.co/Czdrk8ReP3",0
113,2021-05-13 14:24:05,"RT @SBSNOW: [라우드 캐릭터 영상]
오디션 베테랑 JYP &amp; 생초짜 PSY 
삐걱대는 첫 시작?

SBS &lt;LOUD: 라우드&gt;
☞ 6월 5일 토요일 밤 9시 첫 방송!

#LOUD #라우드 #JYP #PSY #박진영 #싸이
#라우드 #캐릭터…",0
116,2021-05-13 14:22:00,@u7w_s 내가 박진영짤을 봐버려써..,0
117,2021-05-13 14:14:36,@klimeeffoc @1otturi 어우 복둥아 그래도 박진영보단 나은거같다,0
120,2021-05-13 14:07:13,"RT @SoS_ForMarkJin: Apple start with A
Banana start with B
Cat start with C 
Duck start with D
Egg start with E...
But why does my ""Happine…",0
128,2021-05-13 13:55:07,박진영 유사짤을 잇는 윤종신 유사짤 https://t.co/VOV3zfE7iT,0
121,2021-05-13 14:06:25,@Tomoemoe_ 너..너ㅣ너 박진영이지 제왑삐죠 당신,0
123,2021-05-13 14:04:35,갓세븐 주니어 박진영 진영이 우주존잘ㅠㅠ,0
124,2021-05-13 14:03:50,@Tomoemoe_ 시..시벌 박진영은 빼줘 날 생각해서 응?!??????,0
125,2021-05-13 14:03:01,@Tomoemoe_ 아니 걍 원래 이소리하고 맨날 블락안혀..걍 애정이랑 관심주면 만족하고 잠듦....걍 애정이 고픈 고1녀라고 생각혀....농담이지 농담..니가 박진영 합성짤을 가져오지 않는이상 블락은 디져도 안해❤😊,0
126,2021-05-13 14:01:54,"RT @SBSNOW: [라우드 캐릭터 영상]
오디션 베테랑 JYP &amp; 생초짜 PSY 
삐걱대는 첫 시작?

SBS &lt;LOUD: 라우드&gt;
☞ 6월 5일 토요일 밤 9시 첫 방송!

#LOUD #라우드 #JYP #PSY #박진영 #싸이
#라우드 #캐릭터…",0
