,Tweeted Date,Tweet Description,Popularity Count
123,2021-05-10 17:03:38,갓세븐 주니어 박진영 너무 아름다운 다운 다운 다운 진영잉┭┮_┭┮,0
122,2021-05-10 17:11:07,RT @reasonforgot7: 박진영💚홈런볼 https://t.co/5q2jOdbWKe,0
121,2021-05-10 17:13:55,박진영죽어,0
120,2021-05-10 17:14:26,"RT @jjjjjjjeab: ตามหาจ้า📢  คนที่หล่อๆ ไม่มีรอยสัก
แสดงเป็นพระเอกซีรีย์เกาหลี เล่น
โซเซียลแค่IG แต่ปัจจุบันไม่ค่อยอัพIGแล้ว เลยคาดว่าน่าจะลื…",0
119,2021-05-10 17:15:16,RT @reasonforgot7: 박진영💚홈런볼 https://t.co/5q2jOdbWKe,0
118,2021-05-10 17:15:38,RT @reasonforgot7: 박진영💚홈런볼 https://t.co/5q2jOdbWKe,0
117,2021-05-10 17:21:40,RT @reasonforgot7: 박진영💚홈런볼 https://t.co/5q2jOdbWKe,0
79,2021-05-10 18:17:26,"RT @ahgaclownbeom: @fatemeh7for7 @GOT7Official And I..... Am..... Iron Peach🍑 *snaps*

#Jinyoung #진영 #박진영 #GOT7 #갓세븐 @GOT7Official",0
115,2021-05-10 17:23:56,"RT @OT7Ahga: Don't know about you but we miss Jinyoung A LOT 😩

#Jinyoung #진영 #박진영 @GOT7Official #GOT7 #갓세븐 🌿 https://t.co/t05YLd8qFr",0
80,2021-05-10 18:15:54,"RT @ahgaclownbeom: @fatemeh7for7 @GOT7Official And I..... Am..... Iron Peach🍑 *snaps*

#Jinyoung #진영 #박진영 #GOT7 #갓세븐 @GOT7Official",0
75,2021-05-10 18:28:17,"RT @fatemeh7for7: Oh my god , I can't . What is this
It's so funny 😂😂😂😂
Jinyoung needs to go to Hollywood asap.
#Jinyoung #진영 #박진영 #GOT7 #갓…",0
78,2021-05-10 18:22:57,"RT @ahgaclownbeom: @fatemeh7for7 @GOT7Official And I..... Am..... Iron Peach🍑 *snaps*

#Jinyoung #진영 #박진영 #GOT7 #갓세븐 @GOT7Official",0
31,2021-05-10 22:00:27,"RT @screensevens: #JINYOUNG; bc it's been a long time since the last jy lockscreen ✨
 
(ps. admins are extra busy today 😭)

⚠️ please do cr…",0
25,2021-05-10 22:34:04,갓세븐 주니어 박진영 진영이 꽃길만 걷쟈(*⌒.^)^-⌒*),0
26,2021-05-10 22:25:26,"RT @jjjjjjjeab: ตามหาจ้า📢  คนที่หล่อๆ ไม่มีรอยสัก
แสดงเป็นพระเอกซีรีย์เกาหลี เล่น
โซเซียลแค่IG แต่ปัจจุบันไม่ค่อยอัพIGแล้ว เลยคาดว่าน่าจะลื…",0
27,2021-05-10 22:15:56,박진영 나오라고 해..JYP엔터테인먼트 사옥서 30대男,0
28,2021-05-10 22:15:53,"RT @screensevens: #JINYOUNG; bc it's been a long time since the last jy lockscreen ✨
 
(ps. admins are extra busy today 😭)

⚠️ please do cr…",0
29,2021-05-10 22:06:33,RT @sanhocho061: 박진영 한성호는 작사하겠다고 입여는순간 하늘에서 쟁반떨어져야됨,0
30,2021-05-10 22:03:52,갓세븐 주니어 박진영 더 멋있어지면 앙대 진영아 누나 심장 터져...,0
