,Tweeted Date,Tweet Description,Popularity Count
98,2021-05-08 09:45:07,"RT @HuffPostKorea: “아니, 누나!” 카메라 앞에서 가식적(?)이라는 김태희 말에 비가 보인 ‘현실부부 찐반응’

❤누나❤라는 말에 설렌 건 저 뿐인가요...? 😍
#김태희 #비

https://t.co/7gf7TO8fUp",0
97,2021-05-08 09:45:48,"RT @cherrypick_in: 비(not rain)장인 특:
펜탓함 https://t.co/tlaQgG9B72",0
96,2021-05-08 09:51:24,"RT @HuffPostKorea: “아니, 누나!” 카메라 앞에서 가식적(?)이라는 김태희 말에 비가 보인 ‘현실부부 찐반응’

❤누나❤라는 말에 설렌 건 저 뿐인가요...? 😍
#김태희 #비

https://t.co/7gf7TO8fUp",0
95,2021-05-08 09:52:14,"RT @HuffPostKorea: “아니, 누나!” 카메라 앞에서 가식적(?)이라는 김태희 말에 비가 보인 ‘현실부부 찐반응’

❤누나❤라는 말에 설렌 건 저 뿐인가요...? 😍
#김태희 #비

https://t.co/7gf7TO8fUp",0
94,2021-05-08 09:55:55,비와 (with B/rain/그분의남편),0
93,2021-05-08 09:59:18,"RT @cherrypick_in: 비(not rain)장인 특:
펜탓함 https://t.co/tlaQgG9B72",0
92,2021-05-08 10:47:56,"RT @HuffPostKorea: “아니, 누나!” 카메라 앞에서 가식적(?)이라는 김태희 말에 비가 보인 ‘현실부부 찐반응’

❤누나❤라는 말에 설렌 건 저 뿐인가요...? 😍
#김태희 #비

https://t.co/7gf7TO8fUp",0
91,2021-05-08 10:52:14,비오는 날은 민채의 'Rain': https://t.co/5XFjLUA8be,0
90,2021-05-08 10:58:33,"RT @KimTaeHeeTHfan: ชอบแกล้งกันตลอดเลย น่ารักมากๆ
ต้องมีบ้างแหละที่รวมตัวกันแกล้งลูกๆ😆☺️

#BODYFRIEND #바디프랜드
#KimTaeHee #Rain #김태희 #비 #คิมแ…",0
8,2021-05-14 22:07:37,"RT @chaeunwoodaily: an update from @offclASTRO..

로하~~내일 비온다고하네요~~??꼭 ☂️ 챙겨요😊 히히흫
#우산

trans:
ROHA, it's going to rain tomorrow~ Please bri…",0
88,2021-05-08 11:06:29,트친비:Twitter friend rain,0
102,2021-05-08 08:46:13,"RT @soundsofedal: 최근 벌어진 남초발 사이버테러와 한국 안티페미 남초집단의 본심이 이 트윗에 다 들어있다

&lt;성기 크기 비하가 잘못되어서 화낸다&gt;(x)
&lt;계집년이 감히 남자님을 놀리다니 아니꼽다&gt;(o)",0
118,2021-05-08 07:10:43,"RT @KimTaeHeeTHfan: KimTaeHee  Noona สวยมาก👼
ในคลิปเบื้องหลังคุณสามีเรียกคุณภรรยาว่านูน่า 
ไม่รู้ว่าเรียกกันแบบนี้จริงๆ หรือแกล้งกัน😆☺️
(คิ…",0
9,2021-05-14 22:00:18,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
2,2021-05-14 23:32:28,"RT @Limbic_Psych: 지금 읽는 책에서…

우울증인 사람한테 힘내라 노력해라
= 불면증인 사람한테 좀 푹 자라는 얘기

바로 알아들음… 찰떡비유임.",0
148,2021-05-08 01:53:48,"RT @CHUNGHA_MNHent: [📺] 일주일간 열심히 달려온 
비 선배님과의 무대!
그리고 매번 레전드였던 우리 청하🤟🏻
잠시 후 3시 50분! 마지막 무대를
SBS 인기가요에서 확인하세요💚💙💜

#청하 #CHUNGHA
#비 #RAIN 
#WH…",0
147,2021-05-08 02:07:41,@_rain_rain__ 비님...이에요?,0
146,2021-05-08 02:09:58,"RT @ninonariArashi: 도록 초반부 해석
.
.
.
하와이에서 태어난 우리들이니,
그 땅에 커다란 힌트가 숨겨져있던 걸지도 모릅니다.

No Rain, No Rainbow.
비가 내리지 않으면, 무지개도 생기지 않는다.

하와이에서는,…",0
145,2021-05-08 02:10:13,雨(あめ): rain/雨/비/مَطَر/lluvia/pluie/Regen #日本語　#japanese,0
144,2021-05-08 02:19:07,"RT @ninonariArashi: 도록 초반부 해석
.
.
.
하와이에서 태어난 우리들이니,
그 땅에 커다란 힌트가 숨겨져있던 걸지도 모릅니다.

No Rain, No Rainbow.
비가 내리지 않으면, 무지개도 생기지 않는다.

하와이에서는,…",0
143,2021-05-08 02:23:43,"RT @ninonariArashi: 도록 초반부 해석
.
.
.
하와이에서 태어난 우리들이니,
그 땅에 커다란 힌트가 숨겨져있던 걸지도 모릅니다.

No Rain, No Rainbow.
비가 내리지 않으면, 무지개도 생기지 않는다.

하와이에서는,…",0
142,2021-05-08 02:23:54,"RT @rainygirl_: 메갈리아는 꾸준히 ""남성 비하 커뮤니티 사이트 메갈리아"" 로 쓰면서, 정작 보배드림은 ""자동차 정보를 공유하는 온라인 커뮤니티 보배드림"" 으로만 쓰는 것은 온당치 못한게 아닐까. https://t.co/RbnhFP5kGD",0
141,2021-05-08 02:24:16,"RT @ninonariArashi: 도록 초반부 해석
.
.
.
하와이에서 태어난 우리들이니,
그 땅에 커다란 힌트가 숨겨져있던 걸지도 모릅니다.

No Rain, No Rainbow.
비가 내리지 않으면, 무지개도 생기지 않는다.

하와이에서는,…",0
140,2021-05-08 02:26:23,"RT @ninonariArashi: 도록 초반부 해석
.
.
.
하와이에서 태어난 우리들이니,
그 땅에 커다란 힌트가 숨겨져있던 걸지도 모릅니다.

No Rain, No Rainbow.
비가 내리지 않으면, 무지개도 생기지 않는다.

하와이에서는,…",0
139,2021-05-08 02:50:13,"RT @ninonariArashi: 도록 초반부 해석
.
.
.
하와이에서 태어난 우리들이니,
그 땅에 커다란 힌트가 숨겨져있던 걸지도 모릅니다.

No Rain, No Rainbow.
비가 내리지 않으면, 무지개도 생기지 않는다.

하와이에서는,…",0
138,2021-05-08 02:58:50,"RT @CHUNGHA_MNHent: [📺] 일주일간 열심히 달려온 
비 선배님과의 무대!
그리고 매번 레전드였던 우리 청하🤟🏻
잠시 후 3시 50분! 마지막 무대를
SBS 인기가요에서 확인하세요💚💙💜

#청하 #CHUNGHA
#비 #RAIN 
#WH…",0
137,2021-05-08 02:59:26,"RT @CHUNGHA_MNHent: [📺] 우리 청하 용안...💚💙💜
너무 예뻐서 카메라에 다 담기지 않네...🥺
비 선배님과 함께 하는 멋진 무대!
잠시 후 6시, 엠카운트다운에서 만나요🤟🏻

#청하 #CHUNGHA
#비 #RAIN 
#WHYDON…",0
136,2021-05-08 03:16:18,"RT @KimTaeHeeTHfan: ชอบแกล้งกันตลอดเลย น่ารักมากๆ
ต้องมีบ้างแหละที่รวมตัวกันแกล้งลูกๆ😆☺️

#BODYFRIEND #바디프랜드
#KimTaeHee #Rain #김태희 #비 #คิมแ…",0
135,2021-05-08 03:16:41,"RT @KimTaeHeeTHfan: เป็นคู่ที่น่ารักมากจริงๆ ไม่รู้จะอิจใครดี👩‍❤️‍💋‍👨

#BODYFRIEND #바디프랜드
#KimTaeHee #Rain #김태희 #비 #คิมแทฮี #เรน https://t.…",0
134,2021-05-08 03:19:55,🍇 Emile Mosseri 한예리 - Rain Song (비의 노래) 영화 '미나리 Minari' OST 2020년 https://t.co/t323k0y5JA,0
133,2021-05-08 04:06:24,"RT @cherrypick_in: 비(not rain)장인 특:
펜탓함 https://t.co/tlaQgG9B72",0
132,2021-05-08 04:24:15,"RT @cloudjjhph_: Rain x Kim Tae Hee ❤️

Bodyfriend TVCF Making film.
Full video: https://t.co/0him9GwqEX

#비 #rain #정지훈 #jungjihoon https:/…",0
131,2021-05-08 04:38:02,"RT @cloudjjhph_: Rain x Kim Tae Hee ❤️

Bodyfriend TVCF Making film.
Full video: https://t.co/0him9GwqEX

#비 #rain #정지훈 #jungjihoon https:/…",0
